-40.74958238,-4.63708253
-40.74958238,-4.63624919
-40.74874905,-4.63624919
-40.74874905,-4.63708253
-40.74791572,-4.63708253
-40.74791572,-4.63791586
-40.74541572,-4.63791586
-40.74541572,-4.63874919
-40.74374905,-4.63874919
-40.74374905,-4.63958253
-40.74208238,-4.63958253
-40.74208238,-4.63791586
-40.74124905,-4.63791586
-40.74124905,-4.63708253
-40.74041572,-4.63708253
-40.74041572,-4.63624919
-40.73958238,-4.63624919
-40.73958238,-4.63458253
-40.73874905,-4.63458253
-40.73874905,-4.63374919
-40.73791572,-4.63374919
-40.73791572,-4.63291586
-40.73708238,-4.63291586
-40.73708238,-4.63208253
-40.73624905,-4.63208253
-40.73624905,-4.63124919
-40.73291572,-4.63124919
-40.73291572,-4.63208253
-40.73208238,-4.63208253
-40.73208238,-4.63291586
-40.73124905,-4.63291586
-40.73124905,-4.63458253
-40.72958238,-4.63458253
-40.72958238,-4.63541586
-40.72458238,-4.63541586
-40.72458238,-4.63624919
-40.72374905,-4.63624919
-40.72374905,-4.63708253
-40.72291572,-4.63708253
-40.72291572,-4.63958253
-40.72374905,-4.63958253
-40.72374905,-4.64124919
-40.72291572,-4.64124919
-40.72291572,-4.64374919
-40.72208238,-4.64374919
-40.72208238,-4.64708253
-40.72291572,-4.64708253
-40.72291572,-4.64874919
-40.72208238,-4.64874919
-40.72208238,-4.65124919
-40.72291572,-4.65124919
-40.72291572,-4.65208253
-40.72458238,-4.65208253
-40.72458238,-4.65458253
-40.72708238,-4.65458253
-40.72708238,-4.65541586
-40.72791572,-4.65541586
-40.72791572,-4.65624919
-40.72874905,-4.65624919
-40.72874905,-4.65874919
-40.72958238,-4.65874919
-40.72958238,-4.65958253
-40.73124905,-4.65958253
-40.73124905,-4.66124919
-40.73208238,-4.66124919
-40.73208238,-4.66291586
-40.73124905,-4.66291586
-40.73124905,-4.66374919
-40.73041572,-4.66374919
-40.73041572,-4.66541586
-40.72958238,-4.66541586
-40.72958238,-4.66624919
-40.72874905,-4.66624919
-40.72874905,-4.66708253
-40.72791572,-4.66708253
-40.72791572,-4.66624919
-40.72624905,-4.66624919
-40.72624905,-4.66541586
-40.72374905,-4.66541586
-40.72374905,-4.66874919
-40.72291572,-4.66874919
-40.72291572,-4.67208253
-40.72208238,-4.67208253
-40.72208238,-4.67291586
-40.72124905,-4.67291586
-40.72124905,-4.67458253
-40.72041572,-4.67458253
-40.72041572,-4.67624919
-40.71958238,-4.67624919
-40.71958238,-4.68374919
-40.71791572,-4.68374919
-40.71791572,-4.68458253
-40.71708238,-4.68458253
-40.71708238,-4.68541586
-40.71624905,-4.68541586
-40.71624905,-4.68458253
-40.71458238,-4.68458253
-40.71458238,-4.68541586
-40.71041572,-4.68541586
-40.71041572,-4.68624919
-40.70874905,-4.68624919
-40.70874905,-4.68708253
-40.70708238,-4.68708253
-40.70708238,-4.68458253
-40.70624905,-4.68458253
-40.70624905,-4.68374919
-40.70374905,-4.68374919
-40.70374905,-4.68291586
-40.70291572,-4.68291586
-40.70291572,-4.68374919
-40.70124905,-4.68374919
-40.70124905,-4.68458253
-40.69958238,-4.68458253
-40.69958238,-4.68541586
-40.69708238,-4.68541586
-40.69708238,-4.68624919
-40.69208238,-4.68624919
-40.69208238,-4.68791586
-40.68958238,-4.68791586
-40.68958238,-4.68874919
-40.68874905,-4.68874919
-40.68874905,-4.68958253
-40.68791572,-4.68958253
-40.68791572,-4.69041586
-40.68624905,-4.69041586
-40.68624905,-4.69124919
-40.68374905,-4.69124919
-40.68374905,-4.69291586
-40.68208238,-4.69291586
-40.68208238,-4.69374919
-40.67791571,-4.69374919
-40.67791571,-4.69291586
-40.67708238,-4.69291586
-40.67708238,-4.69124919
-40.67624905,-4.69124919
-40.67624905,-4.68874919
-40.67541571,-4.68874919
-40.67541571,-4.68708253
-40.67458238,-4.68708253
-40.67458238,-4.68624919
-40.67374905,-4.68624919
-40.67374905,-4.68541586
-40.67291571,-4.68541586
-40.67291571,-4.68374919
-40.67041571,-4.68374919
-40.67041571,-4.68458253
-40.66874905,-4.68458253
-40.66874905,-4.68541586
-40.66791571,-4.68541586
-40.66791571,-4.68708253
-40.66708238,-4.68708253
-40.66708238,-4.68874919
-40.66541571,-4.68874919
-40.66541571,-4.68791586
-40.65958238,-4.68791586
-40.65958238,-4.68874919
-40.65791571,-4.68874919
-40.65791571,-4.68958253
-40.65708238,-4.68958253
-40.65708238,-4.69041586
-40.65624905,-4.69041586
-40.65624905,-4.69124919
-40.65458238,-4.69124919
-40.65458238,-4.69208253
-40.65374905,-4.69208253
-40.65374905,-4.69291586
-40.65291571,-4.69291586
-40.65291571,-4.69541586
-40.65374905,-4.69541586
-40.65374905,-4.69624919
-40.65458238,-4.69624919
-40.65458238,-4.69708253
-40.65624905,-4.69708253
-40.65624905,-4.69791586
-40.65708238,-4.69791586
-40.65708238,-4.69874919
-40.65791571,-4.69874919
-40.65791571,-4.69958253
-40.65874905,-4.69958253
-40.65874905,-4.70041586
-40.65958238,-4.70041586
-40.65958238,-4.70124919
-40.66041571,-4.70124919
-40.66041571,-4.70541586
-40.65958238,-4.70541586
-40.65958238,-4.70708253
-40.65874905,-4.70708253
-40.65874905,-4.70791586
-40.65791571,-4.70791586
-40.65791571,-4.70874919
-40.65624905,-4.70874919
-40.65624905,-4.71041586
-40.65458238,-4.71041586
-40.65458238,-4.71124919
-40.65374905,-4.71124919
-40.65374905,-4.71291586
-40.65291571,-4.71291586
-40.65291571,-4.71458253
-40.65208238,-4.71458253
-40.65208238,-4.71541586
-40.65124905,-4.71541586
-40.65124905,-4.71708253
-40.65041571,-4.71708253
-40.65041571,-4.71791586
-40.64958238,-4.71791586
-40.64958238,-4.71874919
-40.64874905,-4.71874919
-40.64874905,-4.71958253
-40.64708238,-4.71958253
-40.64708238,-4.72041586
-40.64624905,-4.72041586
-40.64624905,-4.72124919
-40.64541571,-4.72124919
-40.64541571,-4.72208253
-40.64458238,-4.72208253
-40.64458238,-4.72458253
-40.64541571,-4.72458253
-40.64541571,-4.72541586
